noise_1_channel	noise_2_channel	noise_3_channel	noise_4_channel	amp_channel	trig_channel
-9774	-18	-18	-19	65	2152
-21549	-18	-18	-19	47	9637
16814	1	-18	-19	28	1172
-32767	1	-18	-19	47	10127
32767	1	-18	-19	28	1624
-32767	1	1	-19	28	8223
32767	1	-18	-19	47	4509
-32767	1	1	-19	47	5225
23664	1	-18	-19	47	7318
-22625	1	-18	-19	28	2906
-6245	1	-18	-19	47	9090
3661	1	-18	-19	65	1568
-32767	-18	1	-19	28	10052
29306	1	1	-19	47	1078
-32767	1	-18	-19	47	9505
32767	1	-18	-19	47	2982
-32767	-18	1	-19	47	6696
32767	-18	1	0	28	5998
-32767	-18	1	-19	65	3868
9323	1	1	0	9	8336
-9566	1	1	-19	65	2171
-21587	1	-18	-19	47	9675
16701	1	-18	0	28	1172
-32767	1	-18	-19	65	10090
32767	1	-18	0	47	1624
-32767	1	-18	-19	47	8204
32767	1	-18	-19	28	4452
-32767	1	-18	0	47	5188
23456	1	-18	0	84	7394
-22360	1	-18	-19	28	2906
-6491	-18	1	-19	47	9090
3756	1	-18	-19	28	1568
-32767	1	1	-19	47	10033
29495	1	-18	-19	9	1115
-32767	1	-18	0	47	9467
32767	1	1	-19	65	2812
-32767	1	1	-19	47	6639
32767	1	-18	0	28	6074
-32767	1	-18	0	47	3887
8983	-18	-18	-19	47	8355
-9265	1	1	-19	65	2171
-21926	1	1	0	28	9694
17229	1	-18	-19	28	1191
-32767	-18	1	-19	9	10109
32767	-18	1	0	28	1700
-32767	-18	-18	0	28	8242
32767	-18	1	-19	47	4603
-32767	-18	1	-19	65	5169
23249	-18	1	-19	65	7262
-22115	1	1	-19	47	2850
-6736	-18	1	-19	28	9109
3926	1	1	-19	28	1587
-32767	-18	1	-19	-10	10090
29381	1	-18	-19	28	1059
-32767	1	-18	-19	47	9486
32767	-18	-18	0	65	2982
-32767	-18	1	-19	28	6639
32767	-18	-18	-19	47	6017
-32767	-18	-18	0	47	3887
9077	1	1	-19	47	8393
-9416	1	1	-19	28	2171
-21624	1	1	0	47	9656
16720	-18	-18	-19	47	1134
-32767	-18	1	0	9	10109
32767	1	-18	-19	28	1643
-32767	1	-18	-19	65	8223
32767	-18	1	-19	47	4471
-32767	-18	-18	0	47	5169
23494	1	-18	-19	28	7337
-22625	1	-18	-19	65	2906
-6189	1	-18	-19	28	9072
3567	1	-18	-19	47	1624
-32767	1	1	0	47	10071
29155	1	1	0	47	1059
-32767	1	-18	0	47	9467
32767	-18	1	-19	28	2869
-32767	1	1	-19	28	6734
32767	1	-18	0	28	6036
-32767	1	-18	-19	28	3906
9473	1	1	0	47	8317
-9755	1	-18	-19	28	2171
-21379	1	-18	0	28	9656
16588	1	1	-19	47	1153
-32767	20	-18	-19	28	10109
32767	1	1	-19	65	1700
-32767	1	1	0	65	8280
32767	-18	-37	-19	65	4434
-32767	1	1	0	47	5169
23815	1	-18	-19	47	7262
-22700	1	1	-19	47	2963
-6094	-18	-18	-19	47	9109
3397	1	1	-19	47	1587
-32767	1	-18	-19	9	10033
28872	20	-18	0	47	1078
-32767	1	1	-19	47	9505
32767	1	-18	0	47	2869
-32767	1	-18	0	47	6677
32767	-18	-18	0	47	6036
-32767	1	-18	-19	28	3943
9662	-18	-18	-19	65	8336
-10019	1	1	-19	65	2152
-21190	1	1	0	47	9618
16286	1	1	0	47	1191
-32767	-18	-18	0	47	10090
32767	1	-18	-19	47	1606
-32767	-18	-18	-19	28	8280
32767	1	-18	-19	28	4471
-32767	1	-18	0	47	5207
23947	-18	-18	-19	47	7318
-23021	1	1	0	47	2944
-5755	1	-18	-19	28	9072
2888	1	-18	-19	47	1624
-32767	-18	1	-19	28	10033
28438	1	-18	-19	47	1021
-32767	1	-18	0	47	9562
32767	1	-18	-19	28	2906
-32767	1	-18	-19	47	6753
32767	-18	-18	0	28	5885
-32767	-18	-18	0	28	3906
9757	-18	-18	-19	9	8299
-10246	-18	1	-19	47	2228
-20832	1	1	-19	47	9618
16153	-18	1	0	28	1191
-32767	-18	-18	0	28	10127
32767	-18	-18	-19	47	1662
-32767	1	1	-19	65	8280
32767	1	-18	-19	28	4377
-32767	1	-18	0	47	5225
24117	-18	-18	-19	47	7299
-23002	1	-18	-19	9	2963
-5717	1	1	0	47	9053
2982	1	1	0	28	1606
-32767	-18	-18	0	47	10052
28532	1	-18	-19	47	1078
-32767	1	-18	0	47	9524
32767	-18	-18	0	47	2850
-32767	-18	-18	-19	65	6771
32767	-18	-18	-19	47	5961
-32767	1	-18	-19	47	3943
9907	1	-18	-19	65	8299
-10340	1	1	-19	47	2152
-20775	1	-18	0	65	9656
15757	1	1	0	28	1210
-32767	-18	-18	-19	47	10090
32767	1	-18	-19	28	1568
-32767	1	-18	-19	65	8317
32767	-18	-18	0	28	4471
-32767	1	1	-19	47	5225
24117	1	1	-19	47	7262
-23285	1	-18	-19	28	2963
-5547	-18	1	0	28	9072
3039	-18	-18	0	47	1624
-32767	-18	-18	-19	47	10033
28608	1	-18	0	28	1078
-32767	-18	-18	-19	47	9543
32767	1	-18	-19	47	2812
-32767	1	-18	0	28	6639
32767	1	-18	0	28	5942
-32767	1	-18	-19	28	3981
9587	1	-18	-19	65	8355
-10057	1	1	-19	65	2171
-21077	1	-18	-19	47	9618
16418	1	-18	-19	65	1172
-32767	-18	-18	-19	47	10090
32767	1	1	-19	47	1643
-32767	1	1	-19	47	8242
32767	1	-18	0	28	4471
-32767	-18	-18	0	65	5188
23815	1	-18	0	65	7280
-22738	-18	-18	0	47	2888
-6170	-18	-18	-19	28	9072
3284	1	1	-19	47	1606
-32767	1	-18	0	28	10052
28985	1	-18	0	65	1021
-32767	-18	1	-19	9	9505
32767	1	1	0	65	2925
-32767	1	-18	0	84	6715
32767	1	-18	0	28	6017
-32767	1	1	0	28	3943
9549	1	-18	0	28	8336
-9793	1	1	-19	65	2152
-21379	1	1	-19	47	9656
16455	1	-18	0	28	1172
-32767	1	-18	-19	28	10090
32767	1	-18	0	28	1624
-32767	1	1	-19	-10	8280
32767	1	1	-19	28	4358
-32767	1	-18	-19	65	5169
23871	1	1	0	28	7318
-22927	-18	-18	-19	47	2982
-5849	20	-18	0	47	9090
3152	1	1	0	65	1624
-32767	-18	-18	-19	47	10052
28683	1	-18	0	28	1078
-32767	1	1	-19	28	9505
32767	1	-18	-19	28	2812
-32767	1	1	-19	65	6677
32767	-18	1	0	47	6017
-32767	1	-18	0	47	3962
9568	1	1	0	28	8317
-9887	1	-18	0	47	2133
-21153	1	1	-19	28	9675
16437	1	1	0	47	1210
-32767	1	-18	-19	28	10109
32767	1	1	0	28	1681
-32767	-18	1	0	9	8280
32767	-18	1	-19	65	4452
-32767	1	1	0	47	5188
23966	1	1	-19	28	7243
-22813	1	-18	-19	28	2906
-5925	1	-18	-19	65	9072
3152	1	-18	-19	28	1587
-32767	-18	1	0	28	10014
28834	1	1	0	47	1059
-32767	1	-18	0	65	9543
32767	1	-18	0	47	2906
-32767	1	-18	0	47	6753
32767	1	1	0	47	5961
-32767	-18	1	-19	9	3906
9945	1	-18	0	-10	8317
-10284	1	1	0	28	2190
-20983	1	1	-19	9	9618
16097	-18	-18	0	9	1172
-32767	1	-18	0	28	10127
32767	1	1	-19	28	1643
-32767	1	1	0	47	8261
32767	1	-18	-19	28	4377
-32767	-18	1	-19	28	5263
24268	1	-18	0	47	7299
-23247	20	-18	0	47	2944
-5453	1	-18	-19	28	9053
2737	1	1	-19	28	1624
-32767	-18	-18	0	47	10033
28570	1	-18	0	28	1059
-32767	1	-18	0	28	9524
32767	1	-18	-19	47	2831
-32767	1	-18	-19	28	6790
32767	-18	-18	0	47	5980
-32767	-18	-18	-19	28	3962
10134	-18	-18	0	47	8299
-10397	1	-18	-19	47	2247
-20643	1	1	0	47	9618
15965	1	-18	-19	84	1210
-32767	1	-18	-19	47	10090
32767	1	1	-19	47	1606
-32767	1	-18	-19	47	8336
32767	1	-18	-19	9	4396
-32767	1	-18	-19	28	5225
24305	1	1	-19	47	7280
-23040	1	-18	-19	28	2982
-5509	-18	-18	0	65	9053
3077	-18	-18	-19	47	1568
-32767	-18	1	-19	47	10033
28627	-18	-18	0	28	1078
-32767	1	-18	-19	47	9543
32767	1	-18	-19	47	2812
-32767	1	-18	-19	65	6715
32767	1	-18	-19	47	5961
-32767	1	1	-19	28	3962
9907	-18	1	-19	9	8317
-10151	1	1	-19	47	2171
-20945	1	-18	-19	47	9637
16116	1	-18	-19	47	1172
-32767	1	-18	-19	47	10090
32767	-18	1	-19	47	1568
-32767	1	1	-19	28	8280
32767	-18	1	-19	47	4434
-32767	1	-18	-19	47	5263
24098	1	1	-19	65	7243
-23040	1	1	-19	28	2982
-5585	1	-18	0	47	9053
3039	1	-18	-19	28	1643
-32767	-18	-18	-19	47	10033
28796	-18	-18	0	28	1059
-32767	-18	-18	-19	28	9543
32767	-18	1	-19	65	2831
-32767	1	-18	-19	47	6734
32767	1	-18	0	47	5942
-32767	1	1	-19	65	3925
9907	-18	1	-19	9	8336
-10284	1	-18	-19	28	2171
-20926	1	-18	-19	28	9637
16267	1	-18	-19	28	1134
-32767	1	-18	-19	47	10109
32767	20	-18	-19	65	1662
-32767	-18	-18	0	47	8317
32767	1	-18	-19	65	4339
-32767	1	1	0	28	5188
24211	1	-18	-19	28	7262
-23059	1	-18	-19	65	2944
-5679	1	-18	-19	47	9034
3020	1	-18	-19	47	1606
-32767	1	-18	-19	65	10052
28646	1	-18	-19	65	1078
-32767	1	1	0	28	9486
32767	1	-18	-19	28	2850
-32767	1	1	0	28	6771
32767	1	-18	-19	28	5998
-32767	1	-18	-19	28	3962
9832	1	-18	0	9	8280
-10114	1	-18	-19	9	2171
-21021	-18	-18	-19	28	9637
16323	1	1	0	47	1172
-32767	-18	-18	-19	28	10090
32767	1	1	-19	28	1624
-32767	-18	1	0	28	8299
32767	1	1	-19	47	4415
-32767	1	-18	-19	65	5188
23966	1	1	0	28	7243
-22870	1	1	-19	47	2963
-5887	1	-18	-19	28	9072
3265	1	-18	-19	28	1606
-32767	-18	-18	-19	65	10033
28891	20	1	-19	28	1078
-32767	-18	1	0	28	9562
32767	1	1	-19	65	2812
-32767	1	-18	0	65	6715
32767	1	-18	-19	65	5961
-32767	1	-18	0	47	3943
9757	-18	-18	-19	28	8317
-10133	1	-18	-19	28	2171
-21096	1	-18	0	28	9637
16437	-18	1	-19	9	1153
-32767	1	1	-19	28	10109
32767	1	-18	-19	28	1606
-32767	-18	-18	0	47	8223
32767	1	-18	-38	47	4415
-32767	1	-18	0	65	5225
24003	1	-18	-19	47	7318
-22945	-18	1	-19	9	2944
-5698	-18	-18	0	47	9072
3020	-18	1	-19	28	1606
-32767	-18	-18	-19	65	10052
28664	-18	1	-19	65	1040
-32767	1	-18	-19	9	9524
32767	1	-18	-19	65	2925
-32767	1	-18	-19	47	6809
32767	1	-18	-19	28	5904
-32767	20	-18	-19	65	3925
10040	1	-18	-19	28	8317
-10170	1	-18	0	28	2228
-20907	1	-18	-19	65	9637
16021	1	-18	0	47	1172
-32767	1	1	-19	47	10090
32767	-18	-18	-19	47	1530
-32767	-18	-18	-19	47	8280
32767	1	-18	-19	47	4358
-32767	1	-18	-19	47	5225
24211	-18	1	-19	65	7299
-23191	1	-18	-19	47	2963
-5585	1	-18	-19	47	9015
2944	-18	-18	-19	65	1624
-32767	1	-18	-19	28	10033
28759	1	-18	-19	47	1097
-32767	1	-18	-19	47	9524
32767	1	-18	-19	28	2756
-32767	-18	1	0	65	6734
32767	1	-18	-19	28	5980
-32767	1	-18	-19	9	3943
9870	-18	-18	0	28	8299
-10227	-18	-37	-19	47	2190
-20889	-18	-37	-19	9	9637
16116	1	-18	-19	28	1210
-32767	-18	-18	-19	47	10090
32767	-18	-18	0	47	1624
-32767	-18	-18	-19	65	8317
32767	1	-18	-19	28	4415
-32767	1	-18	-19	28	5207
24192	-18	-18	-19	65	7186
-23021	-18	1	-19	65	2963
-5679	1	-18	-19	47	9053
2944	-18	1	0	47	1606
-32767	1	-18	0	47	10033
28646	1	-18	-19	47	1059
-32767	1	-18	0	28	9543
32767	1	-18	-19	47	2850
-32767	1	-18	0	47	6734
32767	-18	-18	-19	84	5961
-32767	-18	-18	-19	47	3943
10021	1	1	-19	47	8299
-10265	1	-18	-19	65	2209
-20681	1	1	-19	47	9618
15927	1	-18	-19	28	1134
-32767	1	-18	0	65	10109
32767	1	-18	-19	47	1606
-32767	-18	-37	-19	47	8317
32767	-18	-18	-19	47	4339
-32767	-18	1	-19	47	5282
24400	1	-18	0	47	7299
-23493	1	-18	-19	65	2963
-5113	1	1	0	28	9034
2473	1	1	0	65	1624
-32767	1	-18	-19	47	10033
28155	1	-18	-19	47	1040
-32767	-18	1	0	47	9543
32767	1	-18	-19	28	2737
-32767	1	1	-19	47	6847
32767	-18	-18	0	28	5942
-32767	1	-18	-19	28	3981
10587	-18	-18	0	65	8261
-10869	1	-18	0	47	2209
-20228	1	1	-19	47	9599
15719	1	-18	-19	65	1191
-32767	1	-18	-19	47	10109
32767	-18	1	0	28	1606
-32767	1	-18	0	47	8393
32767	1	1	-19	65	4283
-32767	1	-18	-19	47	5244
24815	1	1	-19	47	7186
-23587	-18	-18	-19	84	3001
-4887	-18	-18	-19	84	9034
2416	1	1	-19	47	1643
-32767	-18	1	0	65	10014
28117	-18	-18	-19	47	1097
-32767	1	1	-19	9	9543
32767	1	1	-19	47	2793
-32767	1	1	-19	65	6847
32767	-18	-18	0	28	5923
-32767	1	1	-19	47	4038
10625	1	-18	0	28	8280
-10793	-18	-18	-19	28	2190
-20228	-18	-18	-19	9	9637
15550	1	1	-19	28	1210
-32767	-18	-18	0	47	10127
32767	-18	1	0	65	1492
-32767	1	-18	0	28	8317
32767	1	1	-19	65	4339
-32767	1	1	-19	28	5339
24721	1	-18	0	65	7205
-23644	-18	1	-19	47	3020
-4943	-18	-18	0	47	9034
2492	1	-18	0	28	1624
-32767	1	-18	-19	47	10014
28362	1	1	-19	28	1040
-32767	1	1	-19	47	9581
32767	1	-18	0	84	2793
-32767	-18	-18	-19	47	6771
32767	-18	-18	0	65	5810
-32767	1	-18	-19	47	3962
10455	1	1	0	28	8242
-10736	1	1	0	47	2228
-20322	-18	1	-19	28	9618
15757	1	-18	-19	47	1191
-32767	1	-18	0	47	10090
32767	1	-18	0	47	1606
-32767	1	-18	0	47	8317
32767	1	-18	0	28	4320
-32767	1	-18	0	47	5263
24494	-18	-18	-19	28	7262
-23247	-18	-37	-19	47	2982
-5415	1	-18	-19	28	9034
2756	-18	-37	-19	28	1568
-32767	1	-18	-19	65	10014
28400	1	-18	-19	65	1097
-32767	-18	1	-19	65	9562
32767	1	1	0	47	2850
-32767	-18	-18	-19	47	6790
32767	-18	-18	0	65	5980
-32767	-18	-18	-19	65	3943
9983	-18	-18	-19	28	8299
-10265	1	1	-19	28	2190
-20889	-18	-18	-19	47	9637
15946	1	1	-19	47	1210
-32767	1	-18	-19	28	10090
32767	1	-18	0	28	1606
-32767	-18	1	-19	28	8299
32767	1	-18	0	47	4452
-32767	-18	-18	0	28	5244
24173	1	-18	0	47	7243
-23247	-18	-18	-19	28	2944
-5509	-18	-18	-19	65	9090
2812	1	-18	-19	47	1624
-32767	1	-18	-19	28	10052
28457	1	-18	0	9	1078
-32767	1	-18	0	47	9543
32767	1	1	0	28	2793
-32767	1	-18	0	47	6734
32767	-18	-18	0	47	5961
-32767	1	1	0	47	4019
10002	-18	-18	-19	47	8336
-10321	-18	-18	-19	28	2171
-20775	-18	-18	-19	47	9599
16003	1	-18	0	65	1191
-32767	-18	-18	-19	9	10109
32767	1	-18	-38	47	1606
-32767	1	1	-19	28	8317
32767	-18	-18	-19	47	4415
-32767	1	1	0	47	5301
24513	-18	1	-19	47	7224
-23361	1	1	-19	47	2963
-5189	-18	-18	-19	47	9034
2567	1	-18	0	65	1643
-32767	1	-18	-19	65	10033
28174	1	1	-19	65	1040
-32767	1	-18	-19	28	9543
32767	1	-18	0	47	2812
-32767	1	1	0	47	6828
32767	1	1	-19	65	5904
-32767	1	-18	-19	47	4019
10511	1	-18	-19	47	8261
-10831	1	1	-19	65	2209
-20285	1	-18	0	65	9637
15304	-18	1	-19	47	1172
-32767	1	-18	0	47	10127
32767	-18	-18	0	28	1606
-32767	-18	-18	-19	47	8336
32767	1	1	-19	65	4264
-32767	-18	-18	0	47	5282
24551	-18	-18	0	65	7205
-23681	1	1	0	47	3001
-4887	-18	-18	0	28	9034
2341	1	-18	-19	9	1606
-32767	-18	-18	-19	28	9995
28061	1	-18	-19	28	1078
-32767	-18	-18	0	65	9562
32767	-18	-18	-19	47	2756
-32767	1	1	-19	28	6809
32767	1	-18	-19	28	5961
-32767	1	-18	-19	28	4019
10568	-18	1	-19	47	8223
-10680	1	1	-19	47	2171
-20360	1	-18	-38	47	9618
15625	1	1	-19	65	1210
-32767	-18	-18	-19	28	10109
32767	-18	1	-19	65	1568
-32767	1	-18	-19	47	8355
32767	-18	-18	-19	28	4396
-32767	-18	-18	-19	84	5263
24664	-18	1	-19	47	7186
-23455	-18	-18	-19	28	2944
-5151	1	-18	-19	65	9034
2586	1	-18	-19	65	1662
-32767	-18	1	-19	28	10033
28212	-18	-18	-19	47	1078
-32767	-18	-18	-19	47	9581
32767	-18	1	-19	28	2888
-32767	1	-18	-19	65	6828
32767	-18	-18	0	47	5885
-32767	1	-18	0	47	3981
10511	1	-18	-19	28	8261
-10604	-18	-18	-19	47	2209
-20417	1	-18	-19	47	9599
15644	1	-18	0	28	1210
-32767	1	-18	0	47	10165
32767	1	-18	-19	65	1587
-32767	-18	-18	-19	28	8317
32767	-18	-18	-19	47	4358
-32767	1	1	0	47	5320
24513	1	-18	-19	47	7299
-23568	-18	-18	-19	47	2963
-5038	-18	-18	0	47	8977
2473	1	-18	-19	9	1606
-32767	-18	-18	0	47	10014
28212	-18	-18	-19	47	1097
-32767	1	-18	-19	47	9543
32767	-18	1	0	47	2812
-32767	1	-18	-19	65	6828
32767	1	-18	0	47	5885
-32767	-18	-18	0	47	4000
10436	-18	-18	0	65	8242
-10774	1	-18	0	65	2171
-20360	-18	-18	-19	65	9618
15814	1	-18	-19	47	1172
-32767	1	-18	-19	28	10090
32767	-18	-18	0	47	1606
-32767	-18	-18	-19	47	8336
32767	1	-18	0	65	4339
-32767	-18	-18	-19	28	5244
24739	1	-18	0	-10	7205
-23549	1	-18	-19	65	2982
-5038	-18	-18	0	47	9053
2397	-18	1	0	65	1643
-32767	-18	-18	-19	47	10033
28155	1	-18	-19	28	1078
-32767	-18	-18	-19	65	9618
32767	-18	-18	-19	47	2756
-32767	1	1	-19	28	6828
32767	1	-18	0	65	5904
-32767	-18	-18	-19	65	4038
10738	1	-18	0	47	8280
-10642	1	1	0	28	2209
-20209	-18	-18	-19	84	9637
15569	-18	-37	-19	47	1172
-32767	-18	-18	-19	28	10109
32767	1	-18	0	47	1530
-32767	1	-18	-19	65	8374
32767	-18	1	-19	28	4358
-32767	1	-18	-19	47	5320
24721	-18	-18	-19	65	7205
-23662	-18	-18	-19	65	3001
-5019	1	-18	-19	47	9034
2454	1	-18	0	28	1681
-32767	-18	1	-19	47	10033
28249	-18	1	0	65	1059
-32767	-18	-18	0	65	9599
32767	-18	-18	-19	65	2756
-32767	-18	1	-19	65	6790
32767	-18	1	-19	84	5848
-32767	-18	-18	-19	47	4000
10568	1	1	-19	47	8280
-10774	-18	-18	-19	65	2247
-20285	-18	-18	-19	28	9637
15663	1	-18	0	47	1172
-32767	-18	-18	-19	84	10127
32767	1	1	-19	28	1643
-32767	1	1	-19	65	8355
32767	-18	1	-19	65	4245
-32767	-18	-18	0	47	5282
24834	-18	-18	-19	47	7205
-23625	-18	-18	-19	47	2982
-4906	-18	-18	-19	28	9034
2359	-18	1	-19	47	1643
-32767	-18	-18	0	47	10033
28155	-18	1	-19	47	1078
-32767	-18	-18	-19	28	9543
32767	1	-18	-19	9	2812
-32767	-18	1	-19	28	6828
32767	-18	-18	-19	9	5942
-32767	1	-18	-19	47	4038
10681	-18	-18	0	28	8223
-10774	-18	-18	-19	28	2228
-20096	1	-18	0	47	9618
15418	1	-18	-19	65	1191
-32767	-18	-18	-19	65	10090
32767	1	-18	0	47	1530
-32767	1	-18	-19	47	8374
32767	-18	-18	0	28	4339
-32767	20	-18	-19	28	5301
24702	-18	1	-19	47	7224
-23719	-18	1	-19	65	3020
-4887	-18	1	-19	47	9015
2416	-18	-18	0	28	1643
-32767	1	1	0	65	9995
28174	1	1	0	65	1097
-32767	-18	-18	0	84	9618
32767	-18	-18	0	65	2737
-32767	-18	1	-19	65	6790
32767	1	1	0	65	5848
-32767	-18	-18	-19	47	4019
10643	-18	-18	0	65	8280
-10774	-18	-18	0	65	2228
-20209	-18	1	-19	84	9599
15644	-18	1	-19	65	1172
-32767	-18	-18	-19	28	10127
32767	1	-18	0	47	1530
-32767	-18	1	0	47	8317
32767	-18	1	0	28	4320
-32767	1	1	-19	28	5339
24796	1	-18	-19	84	7243
-23530	-18	-18	-19	28	2982
-4943	1	-18	-19	47	8996
2378	-18	-18	-19	65	1624
-32767	-18	1	-19	47	10052
28061	1	1	-19	65	1059
-32767	1	-18	0	47	9581
32767	-18	-18	-19	28	2850
-32767	-18	-18	0	47	6866
32767	-18	-18	0	47	5866
-32767	-18	1	-19	65	4019
10681	-18	-18	0	9	8261
-10774	-18	-18	-19	47	2247
-20190	-18	-18	-19	47	9599
15455	-18	-18	-19	47	1191
-32767	1	-18	-19	65	10090
32767	1	1	0	28	1587
-32767	-18	1	-19	28	8355
32767	1	1	-19	47	4264
-32767	-18	-18	0	28	5301
24890	1	-18	-19	65	7224
-23870	-18	-18	-19	47	3020
-4641	1	-18	-19	28	9034
2322	1	-18	-19	47	1624
-32767	1	1	-19	47	10014
28117	1	-18	0	47	1059
-32767	1	-18	-19	28	9581
32767	-18	-18	-19	47	2680
-32767	-18	-18	-19	47	6790
32767	-18	-18	-19	47	5866
-32767	1	-18	-19	65	4038
10794	1	-18	-19	65	8242
-10944	1	1	-19	47	2247
-20039	-18	-18	-19	65	9618
15436	1	-37	-19	28	1191
-32767	-18	-18	0	47	10109
32767	1	-18	-19	28	1568
-32767	1	-18	-19	28	8374
32767	1	-18	0	47	4377
-32767	-18	1	-19	47	5320
24871	1	1	-19	28	7149
-23776	-18	-18	-19	28	2963
-4811	1	-18	-19	9	9053
2114	1	-18	-19	47	1643
-32767	-18	1	-19	28	9995
28023	1	1	-19	65	1059
-32767	-18	-18	0	47	9618
32767	-18	-18	-19	28	2831
-32767	1	-18	-19	47	6828
32767	-18	-18	-19	47	5848
-32767	1	-18	-19	65	4019
10662	-18	-18	0	28	8299
-10718	1	1	-19	47	2209
-20247	-18	-18	-19	65	9562
15455	-18	-18	0	47	1191
-32767	-18	1	-19	47	10109
32767	-18	1	-19	28	1568
-32767	1	1	-19	28	8374
32767	-18	-18	0	9	4320
-32767	-18	-18	-19	28	5301
24739	-18	-18	-19	65	7224
-23927	-18	1	-19	47	2982
-4830	-18	-18	-19	47	9015
2359	1	-18	-19	47	1643
-32767	-18	-18	0	47	10033
28174	1	1	-19	65	1040
-32767	-18	1	-19	47	9543
32767	-18	-18	-19	28	2718
-32767	1	-18	-19	84	6885
32767	-18	-18	-19	28	5866
-32767	-18	-18	-19	47	4019
10700	-18	1	-19	47	8223
-11038	1	-18	-19	47	2247
-20171	1	-18	-19	28	9618
15606	1	-18	-19	28	1191
-32767	-18	-18	-19	28	10109
32767	1	-18	0	28	1624
-32767	-18	1	-19	47	8431
32767	-18	-37	-19	47	4283
-32767	1	1	-19	65	5301
24947	-18	-18	-19	47	7167
-23813	1	-18	-19	65	3020
-4660	-18	-37	-19	28	9034
2303	-18	-18	-19	28	1662
-32767	-18	-18	-19	9	10052
28004	1	1	-19	28	1059
-32767	-18	1	-19	47	9581
32767	1	1	-19	47	2756
-32767	1	-18	-19	47	6847
32767	1	1	-19	65	5923
-32767	1	1	-19	65	4057
10983	-18	1	-19	47	8242
-11001	1	-18	-19	28	2209
-20021	-18	-18	-19	28	9599
15172	-18	1	0	47	1229
-32767	-18	-18	-19	28	10090
32767	-18	1	0	28	1474
-32767	-18	-18	0	47	8393
32767	-18	-18	-19	47	4264
-32767	-18	-18	-19	65	5376
25079	-18	-18	-19	65	7205
-24210	-18	-18	0	65	3020
-4339	1	1	-19	47	9034
1850	1	-18	-19	65	1662
-32767	-18	-18	-19	28	9995
27683	-18	-37	-19	47	1059
-32767	-18	-18	-19	65	9599
32767	-18	-18	-19	47	2718
-32767	1	-18	-19	47	6903
32767	1	-18	0	65	5753
-32767	-18	-18	-19	47	4057
11342	1	-18	-19	47	8204
-11453	1	-18	-19	47	2265
-19492	1	-18	-19	47	9562
14965	1	-18	0	47	1210
-32767	1	-18	-19	65	10109
32767	1	-18	0	28	1568
-32767	1	-18	-19	65	8431
32767	-18	-18	-19	28	4226
-32767	1	-18	-19	47	5395
25494	-18	-18	0	65	7186
-24323	-18	1	0	47	3076
-3943	1	-18	-19	65	8977
1567	1	-18	0	65	1643
-32767	-18	-18	-19	65	9995
27362	-18	-18	-19	65	1040
-32767	1	-18	0	65	9637
32767	1	-18	0	47	2661
-32767	-18	-18	0	28	6941
32767	-18	-18	0	28	5829
-32767	1	-18	0	65	4075
11493	-18	1	-19	28	8185
-11491	1	1	-19	28	2247
-19417	-18	-18	-19	84	9618
14701	1	-18	0	47	1210
-32767	1	-18	-19	47	10127
32767	1	-18	0	28	1511
-32767	-18	-18	0	47	8506
32767	-18	-18	-19	47	4302
-32767	1	-18	0	-10	5357
25438	-18	-18	0	47	7149
-24304	1	-18	-19	65	3076
-4000	-18	-18	-19	28	9015
1567	1	-18	-19	47	1662
-32767	1	-18	-19	47	9995
27476	-18	-18	-19	28	1059
-32767	1	-18	-19	47	9637
32767	-18	1	-19	47	2643
-32767	1	1	-19	47	6885
32767	-18	1	-19	47	5791
-32767	1	-18	-19	47	4132
11474	1	-18	0	28	8223
-11604	20	1	-19	47	2247
-19398	-18	-18	-19	47	9562
14908	-18	-18	-19	47	1210
-32767	1	-18	-19	65	10146
32767	1	1	-19	65	1549
-32767	1	-18	0	47	8431
32767	1	1	-19	28	4302
-32767	1	-18	-19	28	5414
25570	-18	-18	-19	84	7149
-24417	-18	-18	-19	65	3020
-3981	-18	-18	-19	47	8996
1624	-18	-18	-19	47	1662
-32767	-18	1	0	28	10033
27438	1	-18	-19	65	1059
-32767	-18	-18	-19	65	9656
32767	1	-18	0	65	2699
-32767	1	-18	-19	47	6979
32767	1	1	-19	47	5829
-32767	1	-18	-19	65	4075
11493	1	-18	-19	65	8223
-11416	-18	-18	0	47	2247
-19530	1	1	-19	47	9618
14870	1	-18	-19	65	1191
-32767	-18	1	-19	47	10127
32767	-18	1	-19	47	1530
-32767	-18	-18	-19	47	8449
32767	1	-37	-19	47	4189
-32767	1	-18	-19	28	5320
25419	-18	-18	-19	47	7149
-24455	1	1	-19	28	3038
-3943	-18	-18	-19	47	8996
1624	1	-18	-19	65	1643
-32767	-18	-18	0	9	10033
27438	-18	1	-19	47	1059
-32767	-18	-18	-19	47	9618
32767	1	1	-19	65	2605
-32767	1	-18	-19	65	6885
32767	-18	-18	-19	84	5848
-32767	1	-18	-19	28	4075
11417	-18	-18	-19	28	8167
-11472	1	1	-19	65	2247
-19492	-18	-18	-19	28	9581
14946	1	-18	-19	28	1247
-32767	-18	-18	0	47	10127
32767	1	-18	-19	47	1549
-32767	1	-18	0	65	8487
32767	1	1	-19	47	4320
-32767	1	-18	-19	47	5376
25475	-18	-18	-19	65	7130
-24285	-18	-18	-19	47	3057
-4056	-18	-18	-19	47	8996
1642	1	-18	-19	47	1662
-32767	-18	-18	-19	28	9995
