noise_1_channel,noise_2_channel,noise_3_channel,noise_4_channel,amp_channel,trig_channel
-32767,1,-18,-19,47,4547
20569,-18,-18,0,47,7808
-20662,-18,-18,-19,28,2511
-9963,-18,1,0,28,9430
6303,1,-18,-19,9,1323
-32767,1,1,-19,47,10165
31853,-18,1,-19,-10,1115
-32767,1,-18,-19,47,9185
32767,1,-18,-19,28,3284
-32767,1,-18,-19,28,6055
32767,-18,-18,-19,9,6658
-32767,-18,1,-19,47,3397
5624,-18,1,0,28,8732
-7245,1,-18,0,-10,1813
-25021,-18,-18,-19,9,9882
19588,-18,1,-19,9,983
-32767,1,1,-19,28,10033
32767,1,-18,-19,28,1870
-32767,-18,-18,-19,28,7733
32767,-18,-18,-19,9,4999
-32767,1,1,0,47,4566
20588,1,-18,-19,9,7808
-20587,1,1,-19,28,2454
-10019,1,-18,-19,47,9411
6492,-18,-18,-19,28,1342
-32767,-18,-37,-19,28,10146
31759,-18,1,-19,9,1059
-32767,1,-18,-19,28,9166
32767,1,1,-19,28,3453
-32767,1,-18,-19,9,6074
32767,1,1,-19,28,6545
-32767,1,-18,-19,9,3340
5548,1,-18,-19,28,8751
-7245,-18,-18,-19,47,1832
-25078,-18,-18,-19,28,9845
19494,-18,1,-19,28,983
-32767,-18,1,-19,9,10033
32767,-18,-18,-19,9,1907
-32767,1,-18,-19,28,7695
32767,-18,1,-19,28,5018
-32767,1,-18,-19,65,4622
20475,1,-18,-19,28,7884
-20681,-18,-18,-19,47,2473
-9925,-18,1,-19,28,9354
6492,-18,-18,-19,9,1304
-32767,1,1,-19,47,10184
31721,-18,1,0,9,1078
-32767,1,-18,-19,28,9185
32767,-18,-18,-19,28,3359
-32767,1,1,0,9,6112
32767,-18,-18,-19,28,6639
-32767,1,-18,-19,47,3340
5681,-18,1,-19,65,8732
-7340,1,1,-19,28,1813
-25134,-18,-18,-19,28,9863
19550,-18,-37,-19,9,983
-32767,1,-18,-19,28,10014
32767,-37,-18,0,65,1907
-32767,1,-18,0,28,7733
32767,-18,-18,-19,28,5018
-32767,1,-18,-19,28,4547
20475,-18,-18,-19,28,7808
-20643,-18,-18,-19,28,2492
-10019,-18,-18,-19,47,9411
6284,1,-18,0,9,1323
-32767,-18,-18,-19,47,10127
31778,1,-18,0,47,1115
-32767,1,1,-19,28,9222
32767,-18,-18,-19,9,3359
-32767,-18,-18,-19,28,6036
32767,-18,-18,-19,9,6564
-32767,-18,-18,-19,28,3416
5567,-18,-18,0,28,8770
-7378,1,-18,0,-10,1794
-25191,-18,-18,-19,28,9901
19456,-18,1,-19,9,1021
-32767,-18,1,-19,47,10033
32767,-18,1,-19,28,1851
-32767,1,1,-19,28,7695
32767,1,1,-19,9,5112
-32767,-18,1,-19,-10,4584
20456,1,1,-19,28,7790
-20568,-18,-18,-19,28,2454
-10076,-18,-18,-19,28,9411
6341,-18,1,-19,28,1323
-32767,-18,-18,-19,-10,10184
31797,-18,-18,-19,28,1059
-32767,-18,1,-19,9,9204
32767,-18,-18,-19,28,3359
-32767,-18,-18,0,47,6074
32767,-18,1,-19,9,6564
-32767,-18,-18,-19,9,3359
5699,1,-18,-19,47,8751
-7717,-18,1,-19,28,1832
-25021,-18,1,-19,47,9863
19305,1,-18,0,28,965
-32767,-18,-18,0,28,10090
32767,1,-18,0,28,1964
-32767,-18,-18,-19,28,7752
32767,-18,-18,-19,47,4905
-32767,-18,-18,-19,47,4547
20512,-18,1,0,9,7846
-20775,1,-37,-19,-10,2492
-9982,-18,-18,-19,28,9411
6190,-18,1,-19,28,1304
-32767,-18,-18,-19,9,10165
31533,-18,1,-19,28,1115
-32767,-18,1,-19,28,9147
32767,-18,1,-19,28,3302
-32767,-18,1,-19,9,6112
32767,1,-18,0,28,6564
-32767,-18,-18,-19,-29,3359
5756,-18,1,-19,9,8676
-7491,-18,1,0,9,1813
-25097,1,-18,-19,28,9901
19210,-18,-18,0,28,983
-32767,-18,-18,-19,28,10033
32767,-18,-18,-19,47,1907
-32767,-18,-18,-19,9,7733
32767,1,1,-19,9,5075
-32767,1,1,-19,28,4547
20475,-18,-18,-19,28,7808
-20719,-18,-18,0,28,2473
-10095,-18,-18,-19,28,9411
6247,1,-18,-19,9,1304
-32767,1,1,-38,28,10146
31740,1,-18,-19,28,1059
-32767,1,-18,-19,9,9222
32767,-18,-18,0,9,3397
-32767,1,-18,0,28,6055
32767,-18,-18,-19,28,6621
-32767,1,1,-19,28,3359
5605,-18,1,-19,28,8751
-7264,1,-18,-19,28,1832
-25229,-18,-18,-19,9,9863
19512,1,1,0,28,983
-32767,-18,1,-19,28,10071
32767,-18,-18,-19,28,1870
-32767,-18,-18,-19,-10,7695
32767,1,-18,-19,28,4999
-32767,-18,-18,-19,9,4603
20418,-18,1,-19,47,7827
-20624,-18,-18,-19,28,2492
-10170,-18,-18,-19,28,9392
6284,1,-18,-19,9,1342
-32767,-18,-18,-19,9,10165
31684,-18,1,-19,28,1059
-32767,1,-18,-19,28,9166
32767,1,-18,-19,9,3434
-32767,-18,-18,-19,28,6074
32767,-18,-18,-19,65,6545
-32767,-18,1,-19,28,3321
5379,-18,-18,-19,47,8732
-7264,-18,1,-19,65,1851
-25248,1,1,0,47,9882
19531,-18,1,-19,28,1002
-32767,1,-18,-19,28,10052
32767,1,1,-19,28,1945
-32767,-18,1,-19,9,7714
32767,1,-18,0,47,5056
-32767,-18,1,-19,28,4528
20418,-18,-18,-19,28,7827
-20870,1,-18,-19,9,2511
-10019,-18,-18,0,28,9411
6190,1,1,-19,-10,1323
-32767,1,1,-19,28,10184
31646,1,1,0,28,1097
-32767,1,1,0,28,9241
32767,-18,-18,0,-10,3265
-32767,-18,1,-19,28,6074
32767,-18,1,0,28,6602
-32767,-18,-18,-19,28,3397
5492,-18,-18,-19,9,8770
-7396,-18,-18,-19,-10,1832
-25134,1,-37,-19,28,9863
19494,-18,-18,0,9,1002
-32767,-18,-18,0,28,10014
32767,1,1,-19,28,1907
-32767,-18,-18,-19,9,7752
32767,-18,1,-19,9,5018
-32767,1,-18,-19,-10,4547
20626,-18,1,0,28,7771
-20662,1,-18,0,-10,2492
-9982,-18,-18,-19,28,9411
6077,-18,1,0,28,1360
-32767,-18,-18,-19,28,10165
31552,-18,-18,-19,28,1040
-32767,-18,-18,0,28,9222
32767,1,1,0,9,3397
-32767,1,-18,-19,28,6036
32767,1,-18,-19,47,6526
-32767,-18,-18,-19,28,3378
5832,-18,-18,-19,47,8789
-7604,-18,1,-19,28,1888
-24983,1,-18,-19,28,9901
19135,-18,1,-19,-10,983
-32767,-18,1,0,9,10052
32767,-18,1,0,28,1907
-32767,-18,1,-19,47,7733
32767,1,-18,-19,28,4999
-32767,-18,1,-19,47,4622
20682,-18,1,0,28,7827
-21040,1,-37,-19,-10,2511
-9661,1,-18,-19,28,9392
6039,-18,-18,-19,28,1323
-32767,-18,-18,-19,28,10165
31533,1,-18,-19,28,1097
-32767,1,1,-19,65,9204
32767,-18,-18,-19,28,3340
-32767,1,-18,-19,47,6149
32767,-18,-18,0,28,6639
-32767,-18,-18,-19,28,3416
6058,1,1,-19,-10,8751
-7755,-18,1,-19,-10,1832
-24814,-18,1,-19,47,9863
19192,1,1,-19,28,1002
-32767,1,-18,-19,28,10033
32767,-18,1,-19,9,1907
-32767,-18,-18,-19,-10,7771
32767,-18,-18,-19,9,4943
-32767,-18,-18,-19,9,4584
20890,-18,1,0,9,7771
-21021,1,-18,-19,28,2529
-9699,-18,1,-19,47,9411
5832,-18,1,-19,-10,1342
-32767,-18,1,0,-10,10165
31419,1,1,-19,9,1078
-32767,-18,-18,-19,28,9241
32767,1,1,0,28,3321
-32767,1,-18,-19,9,6093
32767,-18,1,0,28,6545
-32767,1,1,-19,28,3434
6096,-18,-18,-19,28,8713
-7812,1,1,-19,28,1794
-24700,-18,-18,-19,28,9882
19022,-18,1,-19,28,1002
-32767,-18,-18,-19,9,10090
32767,1,1,-19,9,1794
-32767,-18,-18,-19,9,7790
32767,-18,1,-19,28,5018
-32767,-18,1,0,28,4641
21003,-18,1,0,-10,7790
-21266,1,1,-19,9,2511
-9434,-18,-18,-19,28,9373
5756,1,1,-19,47,1342
-32767,1,-18,-19,28,10146
31419,1,1,-19,9,1040
-32767,-18,1,-19,28,9222
32767,-18,1,0,9,3359
-32767,-18,1,-19,28,6168
32767,-18,1,-19,28,6507
-32767,1,-18,-19,9,3397
6322,-18,-18,-19,65,8713
-7736,-18,-18,-19,47,1851
-24512,-18,-18,-19,9,9845
18946,-18,1,-19,-10,1021
-32767,1,1,0,9,10071
32767,1,1,0,9,1870
-32767,1,-18,-19,9,7771
32767,1,1,-19,9,4924
-32767,1,1,-19,9,4622
20947,1,1,-19,28,7827
-21096,1,1,-19,9,2548
-9434,-18,-18,-19,9,9336
5737,1,1,-19,47,1342
-32767,1,1,-19,9,10184
31438,-18,1,-19,28,1078
-32767,-18,-18,0,28,9185
32767,-18,-18,0,28,3246
-32767,-18,1,-19,9,6112
32767,1,-18,-19,28,6583
-32767,1,1,-19,28,3378
6058,-18,1,-19,9,8676
-7736,1,-18,-19,28,1832
-24700,-18,-18,-19,28,9901
19003,-18,-18,-19,9,983
-32767,-18,-18,-19,9,10033
32767,-18,1,-19,47,1851
-32767,-18,-18,-19,28,7827
32767,-18,1,-19,9,5093
-32767,1,-18,0,9,4584
20871,-18,-18,-19,28,7771
-21134,1,1,-19,9,2492
-9416,-18,1,-19,28,9392
5926,-18,1,-19,9,1323
-32767,1,1,-19,28,10203
31514,1,1,-19,9,1078
-32767,1,-18,-19,-10,9241
32767,1,1,-19,28,3302
-32767,-18,1,-19,28,6093
32767,-18,1,-19,28,6564
-32767,1,1,-19,9,3453
6284,-18,-18,-19,9,8732
-7793,1,1,-19,28,1832
-24568,-18,-18,-19,9,9845
19078,-18,1,-19,65,1002
-32767,1,1,-19,47,10071
32767,1,1,-19,9,1851
-32767,-18,-18,-19,9,7752
32767,-18,1,-19,-10,4943
-32767,-18,1,-19,28,4622
20909,-18,1,-19,-10,7790
-21115,1,-18,-19,47,2454
-9529,-18,-18,-19,9,9354
5699,-18,1,-19,28,1360
-32767,-18,1,0,28,10165
31325,-18,1,-19,9,1040
-32767,-18,-18,-19,9,9185
32767,-18,1,-19,28,3302
-32767,-18,-18,-19,9,6130
32767,-18,1,-19,9,6526
-32767,-18,-18,-19,28,3378
6266,-18,1,0,9,8732
-7830,-18,-18,-19,9,1851
-24568,-18,1,-19,28,9863
18833,1,-18,-19,9,1002
-32767,-18,-18,-19,28,10090
32767,-18,1,0,9,1926
-32767,1,1,-19,28,7790
32767,1,1,-19,28,4924
-32767,1,1,-19,28,4584
20890,-18,-18,-19,28,7790
-21096,1,-18,-19,28,2529
-9529,1,1,-19,28,9411
5926,-18,1,0,-10,1304
-32767,-18,1,-19,9,10165
31533,-18,1,-19,28,1059
-32767,-18,1,-19,28,9204
32767,-18,1,-19,9,3284
-32767,-18,1,-19,9,6074
32767,-18,1,-19,-10,6602
-32767,-18,1,-19,-10,3416
6266,1,1,-19,28,8676
-7963,1,1,-19,9,1851
-24512,-18,1,-19,28,9882
18890,1,1,-19,9,983
-32767,-18,1,-19,-10,10090
32767,1,1,-19,-10,1813
-32767,-18,1,-19,9,7808
32767,-18,1,-19,9,4943
-32767,1,1,-19,28,4622
21041,-18,-18,-19,28,7790
-20851,-18,-18,-19,28,2492
-9529,-18,-18,-19,47,9411
5813,-18,-18,-19,28,1360
-32767,-18,-18,-19,-10,10165
31250,-18,-18,-19,-10,1040
-32767,-18,-18,-38,9,9241
32767,-18,-18,-19,9,3378
-32767,-18,-18,-19,-10,6093
32767,-18,-18,-19,9,6432
-32767,-18,-18,-19,9,3397
6039,-18,-18,-19,28,8732
-7679,-18,1,-19,9,1832
-24814,1,1,0,28,9845
19229,-18,-18,-38,-10,1002
-32767,-18,1,-19,28,10052
32767,-18,1,-19,28,1870
-32767,-18,1,-19,47,7733
32767,-18,1,-19,9,4999
-32767,-18,1,-19,9,4622
20777,-18,-18,-19,9,7846
-20889,-18,1,0,28,2473
-9661,-18,-18,-19,47,9336
6058,-18,1,-19,28,1304
-32767,-18,-18,-19,9,10184
31552,-18,1,-19,-10,1059
-32767,-18,-18,-19,28,9222
32767,-18,1,-19,9,3340
-32767,1,-18,-19,28,6168
32767,-18,-18,-19,28,6621
-32767,-18,1,-19,28,3397
6058,-18,-18,-19,9,8713
-7642,1,1,-19,9,1851
-24663,-18,1,-19,47,9882
19305,-18,-18,-19,9,983
-32767,-18,-18,-19,47,10033
32767,1,1,-19,28,1851
-32767,-18,1,-19,28,7808
32767,-18,1,-19,-10,4962
-32767,-18,1,-19,9,4603
20947,-18,1,-19,28,7790
-21002,-18,1,0,28,2529
-9434,-18,1,-19,9,9392
5907,-18,-18,-19,28,1323
-32767,-18,1,-19,47,10146
31401,-18,-18,-19,47,1097
-32767,-18,1,-19,47,9204
32767,-18,1,-19,9,3227
-32767,-18,-18,0,28,6093
32767,-18,1,-19,9,6489
-32767,1,1,-19,-10,3434
6171,-18,1,-19,9,8713
-7566,-18,-18,-19,9,1832
-24719,-18,-18,-19,47,9882
19154,-18,1,-19,28,983
-32767,-18,-18,-19,9,10071
32767,-18,-18,-38,28,1832
-32767,-18,19,-19,9,7752
32767,-37,1,-19,28,5056
-32767,-18,1,-19,47,4641
20947,-18,-18,-19,28,7790
-20945,-18,1,-19,28,2473
-9548,-18,1,-19,47,9373
6171,-18,-18,-19,28,1342
-32767,-18,-18,-19,-10,10165
31552,-18,1,-19,47,1097
-32767,-18,-18,-19,28,9279
32767,-18,1,-19,28,3284
-32767,-18,1,-19,28,6149
32767,-18,1,-19,47,6526
-32767,-18,1,-19,28,3397
6303,-18,-18,0,28,8713
-7661,1,-18,-19,28,1870
-24361,-18,1,0,9,9863
18965,-18,1,-19,47,983
-32767,-18,-18,-19,28,10090
32767,1,-18,-19,47,1907
-32767,-18,-18,-19,47,7771
32767,-18,-18,-19,47,4867
-32767,-18,1,-19,9,4584
21079,-18,-37,-19,47,7771
-21096,-18,1,-19,9,2511
-9359,1,-18,-19,-10,9392
5813,-18,-18,-19,9,1342
-32767,-18,-18,-19,28,10165
31382,-18,1,-19,9,1078
-32767,-18,1,-19,28,9204
32767,-18,1,-19,65,3265
-32767,-18,-18,-19,9,6168
32767,-18,-18,-19,28,6545
-32767,-18,-18,-19,9,3416
6341,-18,1,-19,9,8676
-7774,-18,1,-19,28,1832
-24304,-18,-18,0,47,9863
18814,1,-18,-19,28,1021
-32767,-18,-18,-19,47,10071
32767,-18,1,-19,47,1851
-32767,1,-18,-19,28,7827
32767,-18,-18,-19,28,4999
-32767,1,-18,-19,9,4622
21192,-18,-18,-19,9,7733
-21341,-18,-18,-19,65,2548
-9114,1,1,-19,28,9430
5643,-18,1,-19,28,1342
-32767,1,1,-19,47,10127
31287,-18,1,-19,28,1040
-32767,1,-18,-19,28,9298
32767,-18,1,-19,28,3302
-32767,-18,1,-19,28,6168
32767,-18,1,-19,28,6526
-32767,1,1,-19,28,3491
6492,-18,1,-19,28,8732
-8057,-18,-18,-19,47,1851
-24285,-18,1,0,47,9845
18833,-18,1,-19,47,1021
-32767,-18,1,-19,47,10090
32767,-18,1,-19,-29,1832
-32767,1,1,-19,9,7808
32767,-18,1,-19,47,4962
-32767,1,-18,-19,28,4679
21248,-18,1,0,9,7771
-21190,-18,1,-19,28,2529
-9246,-18,1,-19,28,9411
5699,1,1,0,9,1323
-32767,-18,1,-19,47,10184
31231,1,1,-19,47,1040
-32767,1,1,-19,47,9222
32767,-18,1,0,28,3340
-32767,-18,-18,0,28,6187
32767,-18,-18,-19,47,6507
-32767,-18,1,-19,28,3397
6454,-18,1,0,28,8695
-8057,-18,1,0,28,1870
-24361,-18,1,-19,47,9863
18720,1,1,0,28,1002
-32767,-18,1,0,9,10071
32767,1,1,-19,47,1832
-32767,-18,-18,-19,47,7827
32767,-18,-18,-19,28,4962
-32767,-18,1,0,28,4641
21248,-18,1,-19,28,7790
-21341,-18,1,-19,47,2567
-9132,-18,1,-19,9,9354
5643,-18,1,-19,9,1323
-32767,-18,1,-19,9,10165
31250,-18,-18,-19,9,1097
-32767,-18,1,-19,28,9298
32767,-18,1,-19,28,3189
-32767,-18,1,-19,28,6130
32767,-18,1,-19,-10,6507
-32767,-18,1,-19,28,3453
6379,1,1,-19,-29,8695
-8095,-18,1,0,28,1851
-24285,-18,1,-19,9,9882
18833,-18,1,-19,9,1021
-32767,-18,1,-19,9,10052
32767,-18,1,-19,28,1794
-32767,-18,-18,-19,-10,7846
32767,-18,-18,-19,-10,4943
-32767,-18,1,-19,28,4660
21437,-18,-18,-19,9,7695
-21398,1,-18,-19,28,2529
-8887,-18,1,-19,9,9354
5322,-18,1,-19,28,1360
-32767,-18,1,-19,9,10165
30910,-18,-18,-19,28,1021
-32767,-18,1,-19,28,9279
32767,-18,1,-19,28,3265
-32767,-18,1,-19,28,6187
32767,1,-18,-19,-10,6413
-32767,1,1,-19,9,3453
6869,-18,-18,-19,28,8695
-8397,-18,1,-19,9,1888
-24002,-18,1,-19,28,9826
18135,1,1,-19,9,1002
-32767,-18,1,-19,9,10071
32767,-18,-18,-19,-10,1832
-32767,-18,-18,-19,28,7865
32767,-18,1,-19,9,4905
-32767,-18,-18,-19,47,4679
21626,-18,1,-19,9,7752
-21719,-18,1,-19,9,2548
-8529,-18,1,-19,9,9336
5020,-18,1,-19,9,1342
-32767,1,1,0,9,10184
30702,-18,1,0,28,1040
-32767,-18,1,-19,28,9298
32767,-18,1,-19,47,3208
-32767,-18,1,-19,9,6262
32767,-18,1,0,28,6507
-32767,-18,1,0,47,3472
7190,-18,1,-19,47,8638
-8680,-18,1,-19,9,1907
-23719,-18,1,-19,28,9863
18267,1,1,-19,9,1002
-32767,-18,1,-19,9,10071
32767,-18,1,-19,47,1813
-32767,-18,-18,0,28,7940
32767,-18,1,-19,-10,4830
-32767,-18,1,-19,9,4660
21833,-18,1,-19,-10,7676
-22058,-18,1,-19,28,2567
-8623,-18,1,-19,-10,9373
4907,-18,-18,-19,9,1379
-32767,-18,1,-19,28,10165
30551,-18,-18,-19,9,1059
-32767,-18,1,-19,28,9298
32767,-18,-18,-19,9,3227
-32767,-18,-18,-19,-10,6206
32767,-18,1,-19,47,6451
-32767,-18,-18,-19,9,3491
6983,-18,-18,0,47,8695
-8717,-18,1,0,9,1851
-23927,-18,1,0,28,9845
18361,-18,-18,0,9,1002
-32767,-18,19,0,9,10071
32767,-18,-18,-19,9,1756
-32767,-18,1,-19,9,7827
32767,1,1,-19,47,4905
-32767,1,1,-19,28,4679
21569,-18,-18,-19,9,7771
-21719,-18,1,-19,9,2548
-8868,1,-18,-19,28,9354
5303,1,-18,-19,-10,1360
-32767,-18,-18,0,47,10165
30816,-18,1,-19,28,1059
-32767,-18,1,-19,9,9279
32767,-18,-18,0,47,3302
-32767,-18,-18,-19,-10,6206
32767,-18,-18,-19,28,6432
-32767,-18,-18,-19,-10,3434
6832,-18,1,-19,-10,8732
-8415,-18,1,-19,9,1851
-24096,-18,-18,-19,28,9863
18475,1,-18,-19,9,965
-32767,1,1,-19,28,10090
32767,1,1,-19,28,1832
-32767,-18,-18,-19,28,7808
32767,-18,1,-19,28,4867
-32767,-18,1,-19,9,4660
21267,-18,1,-19,28,7808
-21398,-18,1,-19,9,2529
-9189,-18,1,-19,28,9336
5492,-18,1,-19,9,1304
-32767,-18,1,-19,28,10146
31118,-18,1,-19,28,1097
-32767,-18,-18,-19,9,9222
32767,-18,1,-19,47,3227
-32767,1,1,-19,28,6168
32767,-18,1,-19,28,6507
-32767,1,1,-19,28,3434
6643,-18,-18,-19,47,8676
-8302,-18,1,-19,28,1870
-24172,-18,-18,-19,47,9882
18475,-18,1,-19,28,983
-32767,-18,-18,-19,-10,10071
32767,-18,-18,-19,9,1832
-32767,-18,-18,-19,28,7865
32767,-18,1,-19,28,5018
-32767,-18,-18,-19,9,4641
21362,-18,-18,-19,9,7714
-21549,-18,-18,-19,-10,2511
-8944,-18,1,-38,-10,9373
5379,-18,1,-19,9,1342
-32767,-18,-18,-19,28,10146
30985,-18,1,-19,47,1059
-32767,-18,-18,-19,28,9279
32767,-18,-18,-19,9,3246
-32767,1,1,-19,47,6130
32767,-18,-18,-19,28,6470
-32767,-18,1,-19,28,3472
6756,-18,-18,-19,9,8732
-8359,-18,1,-19,28,1870
-24078,-18,1,-19,9,9845
18493,-18,1,-19,9,1021
-32767,-18,-18,-19,28,10090
32767,-18,-18,-19,9,1813
-32767,-18,-18,-19,47,7790
32767,-18,-18,-19,28,4943
-32767,-18,1,-19,9,4698
21381,-18,-18,-19,9,7752
-21643,-18,-18,-19,28,2529
-9076,-18,-18,-19,28,9392
5303,-18,1,-19,28,1360
-32767,-18,-18,-19,28,10165
30967,-18,-18,-19,47,1021
-32767,-18,-18,-19,28,9204
32767,-18,1,-19,28,3265
-32767,-18,1,-38,28,6225
32767,-18,-18,-19,9,6489
-32767,-18,1,-19,28,3434
6775,-18,1,-19,9,8695
-8397,1,1,-19,9,1907
-24078,-18,1,-19,84,9845
18342,-18,-18,-19,-10,1002
-32767,-18,-18,-19,28,10052
32767,-18,1,-19,9,1851
-32767,-18,-18,-19,28,7846
32767,-18,1,-19,28,4848
-32767,-18,-18,-19,28,4660
21437,-18,-18,-19,28,7752
-21738,-18,1,-19,9,2548
-8831,-18,1,-19,47,9373
5152,-18,1,-19,28,1379
-32767,-18,1,-19,28,10165
30608,-18,1,-19,28,1040
-32767,-18,1,-19,-10,9279
32767,-18,1,-19,28,3189
-32767,-18,-18,-19,9,6225
32767,-18,1,0,28,6545
-32767,-18,-18,-19,28,3491
7039,-18,-18,-19,9,8657
-8397,-18,1,-19,9,1870
-23889,-18,-18,-19,28,9845
18342,1,1,-19,47,1021
-32767,1,1,-19,28,10071
32767,-18,1,-19,47,1738
-32767,-18,-18,-19,28,7884
32767,-18,-18,-19,28,4848
-32767,1,-18,0,9,4660
21928,-18,1,0,9,7695
-21945,-18,-18,-19,28,2548
-8529,-18,-18,-19,28,9354
4869,-18,-18,-19,28,1360
-32767,-18,1,-19,28,10165
30589,-18,-18,-19,9,1021
-32767,-18,-18,-19,28,9336
32767,1,-18,-19,28,3246
-32767,-18,1,-19,-10,6225
32767,-18,-18,-19,9,6319
-32767,-18,-18,-19,47,3453
7266,-18,-18,0,28,8676
-8755,1,1,-19,47,1851
-23549,-18,1,-19,28,9845
17946,-18,-18,0,28,983
-32767,-18,-18,-19,28,10071
32767,-18,1,-19,9,1756
-32767,-18,-18,-19,65,7865
32767,-18,1,-19,47,4848
-32767,-18,1,-19,9,4735
21890,-18,-18,-19,9,7752
-21964,-18,1,0,47,2567
-8397,-18,-18,-19,47,9317
5001,-18,1,-19,47,1342
-32767,-18,1,-19,28,10127
30665,-18,-18,-19,47,1021
-32767,-18,-18,-19,28,9298
32767,-18,1,-19,9,3189
-32767,-18,1,-19,47,6281
32767,-18,-18,-19,9,6489
-32767,-18,1,-19,28,3472
7247,-18,-18,-19,47,8676
-8585,-18,-18,-19,28,1870
-23606,-18,1,-19,9,9863
18286,-18,19,-19,9,1002
-32767,-18,1,-19,9,10090
32767,-18,1,-19,28,1775
-32767,-18,1,-19,47,7846
32767,-18,1,-19,47,4848
-32767,-18,-18,-19,28,4679
21701,-18,-18,0,28,7714
-21870,-18,-18,-19,47,2548
-8717,-18,1,-19,28,9373
5039,1,-18,-19,28,1360
-32767,-18,-18,-19,47,10146
30665,-18,1,-19,28,1059
-32767,1,-18,-19,9,9298
32767,-18,-18,-19,9,3189
-32767,-18,1,-19,28,6168
32767,1,1,-19,9,6470
-32767,-18,1,-19,28,3491
6983,-18,1,-19,-10,8713
-8397,-18,-18,-19,28,1870
-23851,-18,1,-19,28,9863
18286,1,-18,-19,47,1002
-32767,-18,1,-19,28,10071
32767,-18,-18,-19,28,1775
-32767,-18,1,-19,28,7827
32767,-18,1,-19,9,4943
-32767,-18,1,-19,28,4716
21701,-18,19,-19,9,7695
-21681,1,-18,-19,47,2567
-8529,-18,1,-19,47,9354
5096,-18,1,-19,9,1342
-32767,-18,1,-19,-10,10146
30646,-18,1,-19,9,1021
-32767,1,1,-19,47,9298
32767,-18,1,-19,9,3170
-32767,1,1,-19,28,6262
32767,1,-18,-19,28,6432
-32767,-18,-18,-19,9,3453
7417,-18,1,-19,28,8695
-8774,-18,1,0,-10,1888
-23549,-18,1,0,28,9826
18135,-18,-18,-19,9,983
-32767,-18,1,-19,28,10109
32767,-18,1,0,28,1794
-32767,-18,1,0,9,7884
32767,-18,1,0,9,4698
-32767,-18,-18,0,28,4679
22041,-18,1,-19,47,7676
-21964,-18,-18,-19,9,2605
-8264,-18,1,-19,28,9336
4756,1,1,-19,28,1379
-32767,-18,1,-19,47,10146
30400,-18,-18,-19,9,1040
-32767,-18,1,-19,28,9279
32767,1,-18,-19,28,3152
-32767,-18,-18,0,28,6244
32767,-18,1,-19,28,6451
-32767,-18,-18,0,9,3453
7360,-18,1,0,28,8638
-8755,-18,-18,0,28,1870
-23530,-18,1,-19,28,9826
18229,-18,1,-19,47,1021
-32767,-18,1,-19,-10,10052
32767,-18,1,-19,-10,1756
-32767,-18,1,-19,47,7903
32767,-18,1,-19,9,4886
-32767,-18,1,0,9,4679
21947,1,1,-19,-10,7733
-21870,1,1,0,47,2567
-8453,1,1,-19,9,9336
5058,-18,1,-19,28,1342
-32767,-18,1,-19,28,10146
30683,-18,-18,-19,9,1040
-32767,-18,1,-19,47,9336
32767,-18,-18,-19,47,3189
-32767,-18,1,-19,47,6225
32767,-18,1,-19,9,6451
-32767,1,1,-19,9,3472
7379,-18,1,0,28,8676
-8736,1,-18,-19,28,1870
-23417,-18,-18,-19,28,9845
18059,1,1,-19,9,1021
-32767,-18,-18,-19,28,10127
32767,-18,1,-19,9,1756
-32767,-18,1,-19,47,7846
32767,1,1,-19,28,4811
-32767,-18,1,-19,9,4735
21909,1,-18,0,28,7733
-22040,-18,-18,-19,28,2586
-8302,-18,1,0,28,9336
4775,1,1,0,28,1379
-32767,-18,1,0,47,10184
30495,1,1,-19,9,1002
-32767,-18,-18,0,28,9298
32767,-18,-18,0,47,3208
-32767,-18,19,-19,-10,6300
32767,-18,1,-19,9,6394
-32767,1,1,-19,47,3434
7398,-18,1,-19,9,8676
-8887,-18,1,-19,28,1926
-23379,-18,1,-19,9,9845
17965,1,1,-19,28,1040
-32767,-18,1,-19,28,10052
32767,-18,-18,-19,47,1775
-32767,-18,19,0,28,7922
32767,-18,1,-19,28,4848
-32767,1,1,-19,47,4716
22135,-18,1,-19,28,7733
-22247,1,1,-19,28,2567
-8170,1,1,0,-10,9354
4869,-18,1,0,28,1323
-32767,-18,1,-19,47,10165
30382,-18,-18,0,47,1059
-32767,-18,1,-19,28,9373
32767,-18,1,-19,9,3076
-32767,-18,1,-19,28,6262
32767,-18,-18,0,28,6451
-32767,1,1,-19,47,3529
7586,1,1,-19,9,8638
-9095,1,1,-19,28,1870
-23304,-18,1,-19,28,9845
17795,1,-18,-19,-10,1002
-32767,-18,1,-19,47,10071
32767,-18,1,-19,28,1738
-32767,-18,-18,-19,65,7922
32767,-18,-18,-19,-10,4867
-32767,-18,-18,-19,9,4716
22230,-18,1,0,28,7639
-22304,-18,-18,-19,47,2548
-8151,-18,-18,0,9,9373
4794,-18,1,-19,28,1398
-32767,-18,1,-19,28,10165
30608,1,1,0,47,1002
-32767,-18,-18,-19,9,9336
32767,-18,-18,0,28,3208
-32767,-18,1,0,28,6225
32767,1,1,0,-10,6394
-32767,1,1,0,9,3472
7530,1,1,0,9,8657
-8906,1,1,-19,28,1888
-23398,-18,1,0,28,9826
18003,-18,1,0,9,1002
-32767,1,1,0,65,10109
32767,-18,-18,0,9,1775
